# 20260614_1712_precise_history
# 服务器地址	状态	测试有效次数	测试无效次数
125.76.196.1:8899	无效	0	138
125.76.196.200:8899	无效	0	138
125.76.196.207:8899	无效	0	138
125.76.196.20:8899	无效	0	138
125.76.196.227:8899	无效	0	138
125.76.196.235:8899	无效	0	138
125.76.196.241:8899	无效	0	138
125.76.196.244:8899	无效	0	138
125.76.196.249:8899	无效	0	138
125.76.196.2:8899	无效	0	138
125.76.196.32:8899	无效	0	138
125.76.196.33:8899	无效	0	138
125.76.196.38:8899	无效	0	138
125.76.196.40:8899	无效	0	138
125.76.196.42:8899	无效	0	138
125.76.196.48:8899	无效	0	138
125.76.196.51:8899	无效	0	138
125.76.196.52:8899	无效	0	138
125.76.196.65:8899	无效	0	138
125.76.196.77:8899	无效	0	138
125.76.196.78:8899	无效	0	138
125.76.196.7:8899	无效	0	138
125.76.196.93:8899	无效	0	138
219.144.112.179:8888	无效	0	138
219.144.112.1:8888	无效	0	138
219.144.113.140:8888	无效	0	138
219.144.113.156:8888	无效	0	138
219.144.113.172:8888	无效	0	138
219.144.113.1:8888	无效	0	138
219.144.113.44:8888	无效	0	138
219.144.113.8:8888	无效	0	138
219.145.20.108:9997	无效	0	138
219.145.20.108:9999	有效	5	133
219.145.20.201:9999	无效	0	138
222.90.31.122:8888	无效	0	138
222.90.31.29:8888	无效	0	138
222.90.31.92:8888	无效	0	138
222.90.48.56:64785	无效	0	138
222.90.48.66:64785	无效	0	138
222.90.82.185:8888	无效	0	138
36.46.172.252:4022	无效	0	138
36.46.173.154:4022	无效	0	138
36.46.173.2:4022	无效	0	138
36.46.175.10:4022	无效	0	138
36.46.66.234:4022	无效	0	138
36.46.67.23:4022	无效	0	138
36.46.67.250:4022	无效	0	138
36.46.67.89:4022	无效	0	138
36.46.98.103:8009	无效	0	138
36.46.98.103:8010	无效	0	138
36.46.98.103:8011	无效	0	138
36.46.98.103:8012	无效	0	138
36.46.98.103:8013	无效	0	138
36.46.98.103:8014	无效	0	138
36.46.98.103:8020	无效	0	138
36.46.98.103:8021	无效	0	138
36.46.98.103:8022	无效	0	138
36.46.98.103:8025	无效	0	138
36.46.98.10:8009	无效	0	138
36.46.98.10:8010	无效	0	138
36.46.98.10:8011	无效	0	138
36.46.98.10:8012	无效	0	138
36.46.98.10:8013	无效	0	138
36.46.98.10:8014	无效	0	138
36.46.98.10:8020	无效	0	138
36.46.98.10:8021	无效	0	138
36.46.98.10:8022	无效	0	138
36.46.98.10:8025	无效	0	138
36.46.98.120:8025	无效	0	138
36.46.98.129:8025	无效	0	138
36.46.98.161:8025	无效	0	138
36.46.98.168:8025	无效	0	138
36.46.98.1:8025	无效	0	138
36.46.98.222:8025	无效	0	138
36.46.98.229:8025	无效	0	138
36.46.98.26:8025	无效	0	138
36.46.98.39:8025	无效	0	138
36.46.98.48:8025	无效	0	138
36.46.98.79:8025	无效	0	138
36.46.98.81:8025	无效	0	138
36.46.98.85:8025	无效	0	138
36.46.98.88:8025	无效	0	138
36.46.98.93:8025	无效	0	138
36.46.98.94:8025	无效	0	138
36.46.98.98:8025	无效	0	138
36.46.99.229:8009	无效	0	138
36.46.99.229:8010	无效	0	138
36.46.99.229:8011	无效	0	138
36.46.99.229:8012	无效	0	138
36.46.99.229:8013	无效	0	138
36.46.99.229:8014	无效	0	138
36.46.99.229:8020	无效	0	138
36.46.99.229:8021	无效	0	138
36.46.99.229:8022	无效	0	138
36.46.99.229:8025	无效	0	138
61.185.150.93:8888	无效	0	138
61.185.173.217:8888	无效	0	138
﻿# 2026/05/20 10:28	无效	0	138
36.46.66.105:4022	无效	0	135
1.83.156.178:26000	有效	76	2
1.85.229.13:8686	有效	3	75
124.114.101.240:6789	有效	5	73
222.90.31.102:8888	有效	39	39
117.39.35.103:4022	无效	0	78
124.114.101.142:6789	有效	5	37
1.85.230.146:8686	有效	4	38
1.85.225.247:8686	有效	3	0
36.46.98.59:8025	有效	3	0
