# 20260524_0656_precise_history
# 服务器地址	状态	测试有效次数	测试无效次数
14.109.226.168:8000	无效	0	22
14.109.226.185:8181	无效	0	22
14.109.226.211:3388	无效	0	22
14.109.226.24:8000	无效	0	22
14.109.227.131:8181	无效	0	22
14.109.227.232:8181	无效	0	22
14.109.227.72:8000	无效	0	22
14.109.227.80:8181	无效	0	22
14.109.229.158:2345	无效	0	22
14.109.229.198:8181	无效	0	22
14.109.229.224:8000	无效	0	22
14.109.229.61:8181	无效	0	22
14.109.230.94:8181	无效	0	22
14.109.231.29:8181	无效	0	22
14.110.100.1:4022	无效	0	22
14.110.100.248:4022	无效	0	22
14.110.101.1:4022	无效	0	22
14.110.102.102:4022	无效	0	22
14.110.102.1:4022	无效	0	22
14.110.102.38:8883	无效	0	22
14.110.103.1:4022	无效	0	22
14.110.104.1:4022	无效	0	22
14.110.105.1:4022	无效	0	22
14.110.106.146:4022	无效	0	22
14.110.106.1:4022	无效	0	22
14.110.96.1:4022	无效	0	22
14.110.96.251:4022	无效	0	22
14.110.97.1:4022	无效	0	22
14.110.98.1:4022	无效	0	22
14.110.98.91:4022	无效	0	22
14.110.99.1:4022	无效	0	22
183.66.66.199:2345	无效	0	22
222.181.9.193:4022	无效	0	22
222.182.57.42:50441	无效	0	22
﻿# 2026/05/20 10:28	无效	0	22
113.248.167.7:5555	无效	0	21
14.109.229.128:8181	无效	0	16
